 75 1998-06-25T16:03 176.668     DREAMS 1998-06-25T16:03:00 1998-06-26T07:48:00 1998-06-26T19:39:00                None 
 75 1998-06-25T16:03 176.668         RC 1998-06-25T16:36:00 1998-06-26T04:00:00 1998-06-26T19:00:00                None 
 76 1998-07-05T03:15 187.136     DREAMS                None 1998-07-06T21:24:22 1998-07-07T14:06:00                None 
 76 1998-07-05T03:15 187.136         RC 1998-07-05T03:15:00 1998-07-06T06:00:00 1998-07-09T07:00:00                None 
 77 1998-07-07T14:06 188.639     DREAMS                None 1998-07-07T15:20:15 1998-07-09T05:55:30                None 
 78 1998-07-10T23:00 191.958     DREAMS                None 1998-07-11T15:27:00 1998-07-12T22:39:00                None 
 78 1998-07-10T23:00 191.958         RC 1998-07-10T23:00:00 1998-07-11T00:00:00 1998-07-13T15:00:00                None 
 78 1998-07-10T23:00 191.958       Wind                None 1998-07-10T22:36:00 1998-07-12T21:34:00                None 
 79 1998-08-01T08:20 213.347     DREAMS 1998-08-01T08:19:30 1998-08-01T15:38:15 1998-08-03T10:30:00                None 
 79 1998-08-01T08:20 213.347         RC 1998-08-01T04:00:00 1998-08-01T04:00:00 1998-08-03T10:00:00                None 
 80 1998-08-05T13:00 217.542         RC                None 1998-08-05T13:00:00 1998-08-06T12:00:00                None 
 81 1998-08-07T11:00 219.458         RC 1998-08-07T11:00:00 1998-08-07T23:00:00 1998-08-09T23:00:00                None 
 82 1998-08-10T00:31 222.021     DREAMS 1998-08-10T00:27:00 1998-08-10T16:34:30 1998-08-10T22:43:30                None 
 82 1998-08-10T00:31 222.021         RC 1998-08-10T00:46:00 1998-08-10T11:00:00 1998-08-10T22:00:00                None 
 82 1998-08-10T00:31 222.021       Wind 1998-08-10T00:31:00 1998-08-10T04:47:00 1998-08-10T23:30:00                None 
 83 1998-08-11T23:00 223.958         RC 1998-08-11T23:00:00 1998-08-12T01:00:00 1998-08-13T14:00:00                None 
 84 1998-08-19T18:40 231.778     DREAMS 1998-08-19T18:40:30 1998-08-20T09:11:15 1998-08-21T20:24:00                None 
 84 1998-08-19T18:40 231.778    Lepping                None 1998-08-20T10:18:00 1998-08-21T19:18:00                None 
 84 1998-08-19T18:40 231.778         RC 1998-08-19T18:47:00 1998-08-20T06:00:00 1998-08-21T20:00:00                None 
 84 1998-08-19T18:40 231.778       Wind 1998-08-19T18:40:00 1998-08-20T08:38:00 1998-08-21T20:09:00                None 
 85 1998-08-26T06:51 238.285     DREAMS 1998-08-26T06:40:30 1998-08-27T05:37:30 1998-08-28T00:45:00                None 
 85 1998-08-26T06:51 238.285         RC 1998-08-26T06:51:00 1998-08-26T22:00:00 1998-08-28T00:00:00 1998-08-24T22:00:00 
 85 1998-08-26T06:51 238.285       Wind 1998-08-26T06:40:00 1998-08-26T21:07:00 1998-08-28T00:28:00                None 
